ElementId,Category,Family,Type,Level,HostWallId,OriX,OriY,OriZ,Azimuth (°),Glass Source,Glass Area (m²)
349359,Windows,M_Sliding with Trim,,01,342220,-0.1,0.99,-0.0,354.12,Glass,6.57
349634,Windows,M_Sliding with Trim,,01,342220,-0.1,0.99,-0.0,354.12,Glass,6.57
349667,Windows,M_Sliding with Trim,,01,342220,-0.1,0.99,-0.0,354.12,Glass,6.57
349662,Windows,M_Sliding with Trim,,01,342220,-0.1,0.99,-0.0,354.12,Glass,6.57
349657,Windows,M_Sliding with Trim,,01,342220,-0.1,0.99,-0.0,354.12,Glass,6.57
349693,Windows,M_Sliding with Trim,,00,342220,-0.1,0.99,-0.0,354.12,Glass,6.57
349694,Windows,M_Sliding with Trim,,00,342220,-0.1,0.99,-0.0,354.12,Glass,6.57
349696,Windows,M_Sliding with Trim,,00,342220,-0.1,0.99,-0.0,354.12,Glass,6.57
349697,Windows,M_Sliding with Trim,,00,342220,-0.1,0.99,-0.0,354.12,Glass,6.57
349698,Windows,M_Sliding with Trim,,00,342220,-0.1,0.99,-0.0,354.12,Glass,6.57
349702,Windows,M_Sliding with Trim,,02,342220,-0.1,0.99,-0.0,354.12,Glass,6.57
349703,Windows,M_Sliding with Trim,,02,342220,-0.1,0.99,-0.0,354.12,Glass,6.57
349705,Windows,M_Sliding with Trim,,02,342220,-0.1,0.99,-0.0,354.12,Glass,6.57
349706,Windows,M_Sliding with Trim,,02,342220,-0.1,0.99,-0.0,354.12,Glass,6.57
349707,Windows,M_Sliding with Trim,,02,342220,-0.1,0.99,-0.0,354.12,Glass,6.57
349711,Windows,M_Sliding with Trim,,03,342220,-0.1,0.99,-0.0,354.12,Glass,6.57
349712,Windows,M_Sliding with Trim,,03,342220,-0.1,0.99,-0.0,354.12,Glass,6.57
349714,Windows,M_Sliding with Trim,,03,342220,-0.1,0.99,-0.0,354.12,Glass,6.57
349715,Windows,M_Sliding with Trim,,03,342220,-0.1,0.99,-0.0,354.12,Glass,6.57
349716,Windows,M_Sliding with Trim,,03,342220,-0.1,0.99,-0.0,354.12,Glass,6.57
349720,Windows,M_Sliding with Trim,,04,342220,-0.1,0.99,-0.0,354.12,Glass,6.57
349721,Windows,M_Sliding with Trim,,04,342220,-0.1,0.99,-0.0,354.12,Glass,6.57
349723,Windows,M_Sliding with Trim,,04,342220,-0.1,0.99,-0.0,354.12,Glass,6.57
349724,Windows,M_Sliding with Trim,,04,342220,-0.1,0.99,-0.0,354.12,Glass,6.57
349725,Windows,M_Sliding with Trim,,04,342220,-0.1,0.99,-0.0,354.12,Glass,6.57
367277,Windows,ARCHED_ALUMINUM_WINDOW_SYSTEM_10799,,02,342221,-0.99,-0.1,0.0,264.12,Glass,23.39
367278,Windows,ARCHED_ALUMINUM_WINDOW_SYSTEM_10799,,02,342221,-0.99,-0.1,0.0,264.12,Glass,23.39
367279,Windows,ARCHED_ALUMINUM_WINDOW_SYSTEM_10799,,02,342221,-0.99,-0.1,0.0,264.12,Glass,23.39
367280,Windows,ARCHED_ALUMINUM_WINDOW_SYSTEM_10799,,02,342221,-0.99,-0.1,0.0,264.12,Glass,23.39
367274,Windows,ARCHED_ALUMINUM_WINDOW_SYSTEM_10799,,00,342221,-0.99,-0.1,0.0,264.12,Glass,23.39
367275,Windows,ARCHED_ALUMINUM_WINDOW_SYSTEM_10799,,00,342221,-0.99,-0.1,0.0,264.12,Glass,23.39
367276,Windows,ARCHED_ALUMINUM_WINDOW_SYSTEM_10799,,00,342221,-0.99,-0.1,0.0,264.12,Glass,23.39
367281,Windows,ARCHED_ALUMINUM_WINDOW_SYSTEM_10799,,00,342221,-0.99,-0.1,0.0,264.12,Glass,23.39
369332,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342221,0.99,0.1,-0.0,84.12,Glass,1.51
369333,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342221,0.99,0.1,-0.0,84.12,Glass,1.51
369460,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342221,0.99,0.1,-0.0,84.12,Glass,1.51
369461,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342221,0.99,0.1,-0.0,84.12,Glass,1.51
369471,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342221,0.99,0.1,-0.0,84.12,Glass,1.51
369472,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342221,0.99,0.1,-0.0,84.12,Glass,1.51
369482,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342221,0.99,0.1,-0.0,84.12,Glass,1.51
369483,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342221,0.99,0.1,-0.0,84.12,Glass,1.51
367761,Windows,M_Fixed,,00,342222,-0.1,0.99,-0.0,354.12,Glass,543.15
353807,Windows,M_Sliding with Trim,,03,342223,-0.1,0.99,-0.0,354.12,Glass,6.57
353808,Windows,M_Sliding with Trim,,03,342223,-0.1,0.99,-0.0,354.12,Glass,6.57
353809,Windows,M_Sliding with Trim,,03,342223,-0.1,0.99,-0.0,354.12,Glass,6.57
353810,Windows,M_Sliding with Trim,,03,342223,-0.1,0.99,-0.0,354.12,Glass,6.57
353811,Windows,M_Sliding with Trim,,03,342223,-0.1,0.99,-0.0,354.12,Glass,6.57
353829,Windows,M_Sliding with Trim,,00,342223,-0.1,0.99,-0.0,354.12,Glass,6.57
353830,Windows,M_Sliding with Trim,,00,342223,-0.1,0.99,-0.0,354.12,Glass,6.57
353831,Windows,M_Sliding with Trim,,00,342223,-0.1,0.99,-0.0,354.12,Glass,6.57
353832,Windows,M_Sliding with Trim,,00,342223,-0.1,0.99,-0.0,354.12,Glass,6.57
353833,Windows,M_Sliding with Trim,,00,342223,-0.1,0.99,-0.0,354.12,Glass,6.57
353837,Windows,M_Sliding with Trim,,01,342223,-0.1,0.99,-0.0,354.12,Glass,6.57
353838,Windows,M_Sliding with Trim,,01,342223,-0.1,0.99,-0.0,354.12,Glass,6.57
353839,Windows,M_Sliding with Trim,,01,342223,-0.1,0.99,-0.0,354.12,Glass,6.57
353840,Windows,M_Sliding with Trim,,01,342223,-0.1,0.99,-0.0,354.12,Glass,6.57
353841,Windows,M_Sliding with Trim,,01,342223,-0.1,0.99,-0.0,354.12,Glass,6.57
353845,Windows,M_Sliding with Trim,,02,342223,-0.1,0.99,-0.0,354.12,Glass,6.57
353846,Windows,M_Sliding with Trim,,02,342223,-0.1,0.99,-0.0,354.12,Glass,6.57
353847,Windows,M_Sliding with Trim,,02,342223,-0.1,0.99,-0.0,354.12,Glass,6.57
353848,Windows,M_Sliding with Trim,,02,342223,-0.1,0.99,-0.0,354.12,Glass,6.57
353849,Windows,M_Sliding with Trim,,02,342223,-0.1,0.99,-0.0,354.12,Glass,6.57
353853,Windows,M_Sliding with Trim,,04,342223,-0.1,0.99,-0.0,354.12,Glass,6.57
353854,Windows,M_Sliding with Trim,,04,342223,-0.1,0.99,-0.0,354.12,Glass,6.57
353855,Windows,M_Sliding with Trim,,04,342223,-0.1,0.99,-0.0,354.12,Glass,6.57
353856,Windows,M_Sliding with Trim,,04,342223,-0.1,0.99,-0.0,354.12,Glass,6.57
353857,Windows,M_Sliding with Trim,,04,342223,-0.1,0.99,-0.0,354.12,Glass,6.57
366884,Windows,ARCHED_ALUMINUM_WINDOW_SYSTEM_10799,,00,342225,-0.99,-0.11,0.0,263.51,Glass,23.39
366593,Windows,ARCHED_ALUMINUM_WINDOW_SYSTEM_10799,,02,342225,-0.99,-0.11,0.0,263.51,Glass,23.39
366594,Windows,ARCHED_ALUMINUM_WINDOW_SYSTEM_10799,,02,342225,-0.99,-0.11,0.0,263.51,Glass,23.39
366345,Windows,ARCHED_ALUMINUM_WINDOW_SYSTEM_10799,,00,342225,0.99,0.11,-0.0,83.51,Glass,23.39
366379,Windows,ARCHED_ALUMINUM_WINDOW_SYSTEM_10799,,00,342225,-0.99,-0.11,0.0,263.51,Glass,23.39
366386,Windows,ARCHED_ALUMINUM_WINDOW_SYSTEM_10799,,00,342225,-0.99,-0.11,0.0,263.51,Glass,23.39
366595,Windows,ARCHED_ALUMINUM_WINDOW_SYSTEM_10799,,02,342225,-0.99,-0.11,0.0,263.51,Glass,23.39
350544,Windows,M_Sliding with Trim,,05,342225,0.1,-0.99,-0.0,174.12,Glass,10.68
366874,Windows,ARCHED_ALUMINUM_WINDOW_SYSTEM_10799,,02,342225,-0.99,-0.11,0.0,263.51,Glass,23.39
367126,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342225,-0.99,-0.11,0.0,263.51,Glass,1.51
367134,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342225,-0.99,-0.11,0.0,263.51,Glass,1.51
369224,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342225,-0.99,-0.11,0.0,263.51,Glass,1.51
369225,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342225,-0.99,-0.11,0.0,263.51,Glass,1.51
369235,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342225,-0.99,-0.11,0.0,263.51,Glass,1.51
369236,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342225,-0.99,-0.11,0.0,263.51,Glass,1.51
369246,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342225,-0.99,-0.11,0.0,263.51,Glass,1.51
369247,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342225,-0.99,-0.11,0.0,263.51,Glass,1.51
385910,Windows,Arched (1),,03,342232,-0.1,0.99,-0.0,354.12,Glass,13.43
385911,Windows,Arched (1),,01,342232,0.1,-0.99,-0.0,174.12,Glass,13.43
385912,Windows,M_Casement 3x3 with Trim,,00,342232,0.1,-0.99,0.0,174.12,Glass,14.51
386006,Windows,Arched (1),,04,342232,-0.1,0.99,-0.0,354.12,Glass,13.43
386486,Windows,Arched (1),,03,342232,-0.1,0.99,0.0,354.12,Glass,13.43
386487,Windows,Arched (1),,01,342232,0.1,-0.99,-0.0,174.12,Glass,13.43
386488,Windows,M_Casement 3x3 with Trim,,00,342232,0.1,-0.99,-0.0,174.12,Glass,14.51
386489,Windows,Arched (1),,04,342232,-0.1,0.99,0.0,354.12,Glass,13.43
386643,Windows,Arched (1),,03,342232,-0.1,0.99,0.0,354.12,Glass,13.43
386644,Windows,Arched (1),,01,342232,0.1,-0.99,-0.0,174.12,Glass,13.43
386645,Windows,M_Casement 3x3 with Trim,,00,342232,0.1,-0.99,-0.0,174.12,Glass,10.76
386646,Windows,Arched (1),,04,342232,-0.1,0.99,0.0,354.12,Glass,13.43
386713,Windows,Arched (1),,03,342232,-0.1,0.99,0.0,354.12,Glass,13.43
386714,Windows,Arched (1),,01,342232,0.1,-0.99,-0.0,174.12,Glass,13.43
386715,Windows,M_Casement 3x3 with Trim,,00,342232,0.1,-0.99,-0.0,174.12,Glass,10.76
386716,Windows,Arched (1),,04,342232,-0.1,0.99,0.0,354.12,Glass,13.43
386728,Windows,Arched (1),,03,342232,-0.1,0.99,0.0,354.12,Glass,13.43
386729,Windows,Arched (1),,01,342232,0.1,-0.99,-0.0,174.12,Glass,13.43
386730,Windows,M_Casement 3x3 with Trim,,00,342232,0.1,-0.99,-0.0,174.12,Glass,10.76
386731,Windows,Arched (1),,04,342232,-0.1,0.99,0.0,354.12,Glass,13.43
386743,Windows,Arched (1),,03,342232,-0.1,0.99,0.0,354.12,Glass,13.43
386744,Windows,Arched (1),,01,342232,0.1,-0.99,-0.0,174.12,Glass,13.43
386745,Windows,M_Casement 3x3 with Trim,,00,342232,0.1,-0.99,-0.0,174.12,Glass,10.76
386746,Windows,Arched (1),,04,342232,-0.1,0.99,0.0,354.12,Glass,13.43
386770,Windows,Arched (1),,03,342232,-0.1,0.99,-0.0,354.12,Glass,13.43
386771,Windows,Arched (1),,01,342232,0.1,-0.99,-0.0,174.12,Glass,13.43
386772,Windows,M_Casement 3x3 with Trim,,00,342232,0.1,-0.99,0.0,174.12,Glass,10.76
386773,Windows,Arched (1),,04,342232,-0.1,0.99,-0.0,354.12,Glass,13.43
386774,Windows,Arched (1),,03,342232,-0.1,0.99,-0.0,354.12,Glass,13.43
386775,Windows,Arched (1),,01,342232,0.1,-0.99,-0.0,174.12,Glass,13.43
386776,Windows,M_Casement 3x3 with Trim,,00,342232,0.1,-0.99,0.0,174.12,Glass,10.76
386777,Windows,Arched (1),,04,342232,-0.1,0.99,-0.0,354.12,Glass,13.43
386778,Windows,Arched (1),,03,342232,-0.1,0.99,-0.0,354.12,Glass,13.43
386779,Windows,Arched (1),,01,342232,0.1,-0.99,-0.0,174.12,Glass,13.43
386780,Windows,M_Casement 3x3 with Trim,,00,342232,0.1,-0.99,0.0,174.12,Glass,10.76
386781,Windows,Arched (1),,04,342232,-0.1,0.99,-0.0,354.12,Glass,13.43
383924,Windows,Arched (1),,03,342234,-0.1,0.99,0.0,354.12,Glass,13.43
383925,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342234,0.1,-0.99,-0.0,174.12,Glass,1.51
383926,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342234,0.1,-0.99,-0.0,174.12,Glass,1.51
383927,Windows,Arched (1),,01,342234,0.1,-0.99,-0.0,174.12,Glass,13.43
383928,Windows,M_Casement 3x3 with Trim,,00,342234,0.1,-0.99,-0.0,174.12,Glass,10.76
384220,Windows,Arched (1),,03,342234,-0.1,0.99,0.0,354.12,Glass,13.43
384221,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342234,0.1,-0.99,-0.0,174.12,Glass,1.51
384222,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342234,0.1,-0.99,-0.0,174.12,Glass,1.51
384223,Windows,Arched (1),,01,342234,0.1,-0.99,-0.0,174.12,Glass,13.43
384224,Windows,M_Casement 3x3 with Trim,,00,342234,0.1,-0.99,-0.0,174.12,Glass,10.76
384378,Windows,Arched (1),,03,342234,-0.1,0.99,0.0,354.12,Glass,13.43
384379,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342234,0.1,-0.99,-0.0,174.12,Glass,1.51
384380,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342234,0.1,-0.99,-0.0,174.12,Glass,1.51
384381,Windows,Arched (1),,01,342234,0.1,-0.99,-0.0,174.12,Glass,13.43
384382,Windows,M_Casement 3x3 with Trim,,00,342234,0.1,-0.99,-0.0,174.12,Glass,10.76
384367,Windows,Arched (1),,03,342234,-0.1,0.99,0.0,354.12,Glass,13.43
384368,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342234,0.1,-0.99,-0.0,174.12,Glass,1.51
384369,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342234,0.1,-0.99,-0.0,174.12,Glass,1.51
384370,Windows,Arched (1),,01,342234,0.1,-0.99,-0.0,174.12,Glass,13.43
384371,Windows,M_Casement 3x3 with Trim,,00,342234,0.1,-0.99,-0.0,174.12,Glass,10.76
384356,Windows,Arched (1),,03,342234,-0.1,0.99,0.0,354.12,Glass,13.43
384357,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342234,0.1,-0.99,-0.0,174.12,Glass,1.51
384358,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342234,0.1,-0.99,-0.0,174.12,Glass,1.51
384359,Windows,Arched (1),,01,342234,0.1,-0.99,-0.0,174.12,Glass,13.43
384360,Windows,M_Casement 3x3 with Trim,,00,342234,0.1,-0.99,-0.0,174.12,Glass,10.76
384345,Windows,Arched (1),,03,342234,-0.1,0.99,0.0,354.12,Glass,13.43
384346,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342234,0.1,-0.99,-0.0,174.12,Glass,1.51
384347,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342234,0.1,-0.99,-0.0,174.12,Glass,1.51
384348,Windows,Arched (1),,01,342234,0.1,-0.99,-0.0,174.12,Glass,13.43
384349,Windows,M_Casement 3x3 with Trim,,00,342234,0.1,-0.99,-0.0,174.12,Glass,10.76
384334,Windows,Arched (1),,03,342234,-0.1,0.99,0.0,354.12,Glass,13.43
384335,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342234,0.1,-0.99,-0.0,174.12,Glass,1.51
384336,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342234,0.1,-0.99,-0.0,174.12,Glass,1.51
384337,Windows,Arched (1),,01,342234,0.1,-0.99,-0.0,174.12,Glass,13.43
384338,Windows,M_Casement 3x3 with Trim,,00,342234,0.1,-0.99,-0.0,174.12,Glass,10.76
384323,Windows,Arched (1),,03,342234,-0.1,0.99,0.0,354.12,Glass,13.43
384324,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342234,0.1,-0.99,-0.0,174.12,Glass,1.51
384325,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342234,0.1,-0.99,-0.0,174.12,Glass,1.51
384326,Windows,Arched (1),,01,342234,0.1,-0.99,-0.0,174.12,Glass,13.43
384327,Windows,M_Casement 3x3 with Trim,,00,342234,0.1,-0.99,-0.0,174.12,Glass,10.76
384312,Windows,Arched (1),,03,342234,-0.1,0.99,0.0,354.12,Glass,13.43
384313,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342234,0.1,-0.99,-0.0,174.12,Glass,1.51
384314,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342234,0.1,-0.99,-0.0,174.12,Glass,1.51
384315,Windows,Arched (1),,01,342234,0.1,-0.99,-0.0,174.12,Glass,13.43
384316,Windows,M_Casement 3x3 with Trim,,00,342234,0.1,-0.99,-0.0,174.12,Glass,10.76
384301,Windows,Arched (1),,03,342234,-0.1,0.99,0.0,354.12,Glass,13.43
384302,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342234,0.1,-0.99,-0.0,174.12,Glass,1.51
384303,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342234,0.1,-0.99,-0.0,174.12,Glass,1.51
384304,Windows,Arched (1),,01,342234,0.1,-0.99,-0.0,174.12,Glass,13.43
384305,Windows,M_Casement 3x3 with Trim,,00,342234,0.1,-0.99,-0.0,174.12,Glass,10.76
384290,Windows,Arched (1),,03,342234,-0.1,0.99,0.0,354.12,Glass,13.43
384291,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342234,0.1,-0.99,-0.0,174.12,Glass,1.51
384292,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342234,0.1,-0.99,-0.0,174.12,Glass,1.51
384293,Windows,Arched (1),,01,342234,0.1,-0.99,-0.0,174.12,Glass,13.43
384294,Windows,M_Casement 3x3 with Trim,,00,342234,0.1,-0.99,-0.0,174.12,Glass,10.76
384279,Windows,Arched (1),,03,342234,-0.1,0.99,0.0,354.12,Glass,13.43
384280,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342234,0.1,-0.99,-0.0,174.12,Glass,1.51
384281,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342234,0.1,-0.99,-0.0,174.12,Glass,1.51
384282,Windows,Arched (1),,01,342234,0.1,-0.99,-0.0,174.12,Glass,13.43
384283,Windows,M_Casement 3x3 with Trim,,00,342234,0.1,-0.99,-0.0,174.12,Glass,10.76
384268,Windows,Arched (1),,03,342234,-0.1,0.99,0.0,354.12,Glass,13.43
384269,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342234,0.1,-0.99,-0.0,174.12,Glass,1.51
384270,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342234,0.1,-0.99,-0.0,174.12,Glass,1.51
384271,Windows,Arched (1),,01,342234,0.1,-0.99,-0.0,174.12,Glass,13.43
384272,Windows,M_Casement 3x3 with Trim,,00,342234,0.1,-0.99,-0.0,174.12,Glass,10.76
384257,Windows,Arched (1),,03,342234,-0.1,0.99,0.0,354.12,Glass,13.43
384258,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342234,0.1,-0.99,-0.0,174.12,Glass,1.51
384259,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342234,0.1,-0.99,-0.0,174.12,Glass,1.51
384260,Windows,Arched (1),,01,342234,0.1,-0.99,-0.0,174.12,Glass,13.43
384261,Windows,M_Casement 3x3 with Trim,,00,342234,0.1,-0.99,-0.0,174.12,Glass,10.76
384246,Windows,Arched (1),,03,342234,-0.1,0.99,0.0,354.12,Glass,13.43
384247,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342234,0.1,-0.99,-0.0,174.12,Glass,1.51
384248,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342234,0.1,-0.99,-0.0,174.12,Glass,1.51
384249,Windows,Arched (1),,01,342234,0.1,-0.99,-0.0,174.12,Glass,13.43
384250,Windows,M_Casement 3x3 with Trim,,00,342234,0.1,-0.99,-0.0,174.12,Glass,10.76
375328,Windows,Arched (1),,03,342236,0.1,-0.99,-0.0,174.12,Glass,13.43
375333,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342236,0.1,-0.99,-0.0,174.12,Glass,1.51
375334,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342236,0.1,-0.99,-0.0,174.12,Glass,1.51
375337,Windows,Arched (1),,01,342236,0.1,-0.99,-0.0,174.12,Glass,13.43
375340,Windows,M_Casement 3x3 with Trim,,00,342236,0.1,-0.99,-0.0,174.12,Glass,10.76
375354,Windows,Arched (1),,03,342236,0.1,-0.99,-0.0,174.12,Glass,13.43
375355,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342236,0.1,-0.99,-0.0,174.12,Glass,1.51
375356,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342236,0.1,-0.99,-0.0,174.12,Glass,1.51
375357,Windows,Arched (1),,01,342236,0.1,-0.99,-0.0,174.12,Glass,13.43
375358,Windows,M_Casement 3x3 with Trim,,00,342236,0.1,-0.99,-0.0,174.12,Glass,10.76
375370,Windows,Arched (1),,03,342236,0.1,-0.99,-0.0,174.12,Glass,13.43
375371,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342236,0.1,-0.99,-0.0,174.12,Glass,1.51
375372,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342236,0.1,-0.99,-0.0,174.12,Glass,1.51
375373,Windows,Arched (1),,01,342236,0.1,-0.99,-0.0,174.12,Glass,13.43
375374,Windows,M_Casement 3x3 with Trim,,00,342236,0.1,-0.99,-0.0,174.12,Glass,10.76
384673,Windows,M_Casement 3x3 with Trim,,01,342236,0.1,-0.99,-0.0,174.12,Glass,10.76
384763,Windows,M_Casement 3x3 with Trim,,01,342236,0.1,-0.99,-0.0,174.12,Glass,10.76
372278,Windows,Arched (1),,02,342237,-0.99,-0.1,0.0,264.12,Glass,13.43
372279,Windows,Arched (1),,02,342237,-0.99,-0.1,0.0,264.12,Glass,13.43
372280,Windows,Arched (1),,02,342237,-0.99,-0.1,0.0,264.12,Glass,13.43
372281,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342237,-0.99,-0.1,0.0,264.12,Glass,1.51
372282,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342237,-0.99,-0.1,0.0,264.12,Glass,1.51
372283,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342237,-0.99,-0.1,0.0,264.12,Glass,1.51
372284,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342237,-0.99,-0.1,0.0,264.12,Glass,1.51
372285,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342237,-0.99,-0.1,0.0,264.12,Glass,1.51
372286,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342237,-0.99,-0.1,0.0,264.12,Glass,1.51
372287,Windows,Arched (1),,01,342237,-0.99,-0.1,0.0,264.12,Glass,13.43
372288,Windows,Arched (1),,01,342237,-0.99,-0.1,0.0,264.12,Glass,13.43
372289,Windows,Arched (1),,01,342237,-0.99,-0.1,0.0,264.12,Glass,13.43
372290,Windows,M_Casement 3x3 with Trim,,00,342237,-0.99,-0.1,0.0,264.12,Glass,10.76
372291,Windows,M_Casement 3x3 with Trim,,00,342237,-0.99,-0.1,0.0,264.12,Glass,10.76
372292,Windows,M_Casement 3x3 with Trim,,00,342237,-0.99,-0.1,0.0,264.12,Glass,10.76
371250,Windows,Arched (1),,01,342238,0.99,0.1,-0.0,84.12,Glass,13.43
371251,Windows,Arched (1),,01,342238,0.99,0.1,-0.0,84.12,Glass,13.43
371252,Windows,Arched (1),,01,342238,0.99,0.1,-0.0,84.12,Glass,13.43
371253,Windows,Arched (1),,01,342238,-0.99,-0.1,0.0,264.12,Glass,13.43
371254,Windows,Arched (1),,01,342238,0.99,0.1,-0.0,84.12,Glass,13.43
371255,Windows,Arched (1),,01,342238,0.99,0.1,-0.0,84.12,Glass,13.43
371256,Windows,Arched (1),,01,342238,0.99,0.1,-0.0,84.12,Glass,13.43
371274,Windows,M_Casement 3x3 with Trim,,00,342238,-0.99,-0.1,0.0,264.12,Glass,10.76
371273,Windows,M_Casement 3x3 with Trim,,00,342238,-0.99,-0.1,0.0,264.12,Glass,10.76
371272,Windows,M_Casement 3x3 with Trim,,00,342238,-0.99,-0.1,0.0,264.12,Glass,10.76
371271,Windows,M_Casement 3x3 with Trim,,00,342238,-0.99,-0.1,0.0,264.12,Glass,10.76
371270,Windows,M_Casement 3x3 with Trim,,00,342238,-0.99,-0.1,0.0,264.12,Glass,10.76
371269,Windows,M_Casement 3x3 with Trim,,00,342238,-0.99,-0.1,0.0,264.12,Glass,10.76
371268,Windows,M_Casement 3x3 with Trim,,00,342238,-0.99,-0.1,0.0,264.12,Glass,10.76
367842,Windows,Arched (1),,02,342238,-0.99,-0.1,0.0,264.12,Glass,13.43
367843,Windows,Arched (1),,02,342238,-0.99,-0.1,0.0,264.12,Glass,13.43
367844,Windows,Arched (1),,02,342238,-0.99,-0.1,0.0,264.12,Glass,13.43
368995,Windows,Arched (1),,02,342238,-0.99,-0.1,0.0,264.12,Glass,13.43
369015,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342238,-0.99,-0.1,0.0,264.12,Glass,1.51
370300,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342238,-0.99,-0.1,0.0,264.12,Glass,1.51
371062,Windows,Arched (1),,02,342238,-0.99,-0.1,0.0,264.12,Glass,13.43
371063,Windows,Arched (1),,02,342238,-0.99,-0.1,0.0,264.12,Glass,13.43
371064,Windows,Arched (1),,02,342238,-0.99,-0.1,0.0,264.12,Glass,13.43
371165,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342238,-0.99,-0.1,0.0,264.12,Glass,1.51
371166,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342238,-0.99,-0.1,0.0,264.12,Glass,1.51
371176,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342238,-0.99,-0.1,0.0,264.12,Glass,1.51
371177,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342238,-0.99,-0.1,0.0,264.12,Glass,1.51
371187,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342238,-0.99,-0.1,0.0,264.12,Glass,1.51
371188,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342238,-0.99,-0.1,0.0,264.12,Glass,1.51
371196,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342238,-0.99,-0.1,0.0,264.12,Glass,1.51
371197,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342238,-0.99,-0.1,0.0,264.12,Glass,1.51
371205,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342238,-0.99,-0.1,0.0,264.12,Glass,1.51
371206,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342238,-0.99,-0.1,0.0,264.12,Glass,1.51
371216,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342238,-0.99,-0.1,0.0,264.12,Glass,1.51
