Element_ID,Wall_Hosted_ID,Glass_Area,Orientation,Azimuth,Annual_Radiation,Expected_Production,BIPV_Selected,Window_Width,Window_Height,Building_Level
349359,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,01
349634,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,01
349657,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,01
349662,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,01
349667,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,01
349693,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,00
349694,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,00
349696,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,00
349697,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,00
349698,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,00
349702,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,02
349703,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,02
349705,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,02
349706,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,02
349707,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,02
349711,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,03
349712,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,03
349714,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,03
349715,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,03
349716,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,03
349720,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,04
349721,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,04
349723,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,04
349724,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,04
349725,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,04
350544,,10.68,South (135-225°),174.1,1800.0,2.3,True,3.92,2.72,05
350544,,10.68,South (135-225°),174.1,1800.0,2.3,True,3.92,2.72,05
350614,,10.68,South (135-225°),174.1,1800.0,2.3,True,3.92,2.72,05
350635,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,05
350640,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,05
350645,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,05
350650,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,05
350655,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,05
350660,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,05
350665,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,05
350822,,10.68,South (135-225°),174.1,1800.0,2.3,True,3.92,2.72,05
350823,,10.68,South (135-225°),174.1,1800.0,2.3,True,3.92,2.72,05
350824,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,05
350825,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,05
350826,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,05
350827,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,05
350828,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,05
350829,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,05
350830,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,05
350859,,10.68,South (135-225°),174.1,1800.0,2.3,True,3.92,2.72,06
350860,,10.68,South (135-225°),174.1,1800.0,2.3,True,3.92,2.72,06
350861,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,06
350862,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,06
350863,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,06
350864,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,06
350865,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,06
350866,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,06
350867,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,06
350868,,10.68,South (135-225°),174.1,1800.0,2.3,True,3.92,2.72,06
350869,,10.68,South (135-225°),174.1,1800.0,2.3,True,3.92,2.72,06
350870,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,06
350871,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,06
350872,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,06
350873,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,06
350874,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,06
350875,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,06
350876,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,06
350881,,10.68,South (135-225°),174.1,1800.0,2.3,True,3.92,2.72,07
350882,,10.68,South (135-225°),174.1,1800.0,2.3,True,3.92,2.72,07
350883,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,07
350884,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,07
350885,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,07
350886,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,07
350887,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,07
350888,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,07
350889,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,07
350890,,10.68,South (135-225°),174.1,1800.0,2.3,True,3.92,2.72,07
350891,,10.68,South (135-225°),174.1,1800.0,2.3,True,3.92,2.72,07
350892,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,07
350893,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,07
350894,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,07
350895,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,07
350896,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,07
350897,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,07
350898,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,07
350903,,10.68,South (135-225°),174.1,1800.0,2.3,True,3.92,2.72,08
350904,,10.68,South (135-225°),174.1,1800.0,2.3,True,3.92,2.72,08
350905,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,08
350906,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,08
350907,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,08
350908,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,08
350909,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,08
350910,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,08
350911,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,08
350912,,10.68,South (135-225°),174.1,1800.0,2.3,True,3.92,2.72,08
350913,,10.68,South (135-225°),174.1,1800.0,2.3,True,3.92,2.72,08
350914,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,08
350915,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,08
350916,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,08
350917,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,08
350918,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,08
350919,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,08
350920,,16.22,South (135-225°),174.1,1800.0,3.5,True,4.83,3.36,08
353807,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,03
353808,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,03
353809,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,03
353810,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,03
353811,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,03
353829,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,00
353830,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,00
353831,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,00
353832,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,00
353833,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,00
353837,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,01
353838,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,01
353839,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,01
353840,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,01
353841,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,01
353845,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,02
353846,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,02
353847,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,02
353848,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,02
353849,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,02
353853,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,04
353854,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,04
353855,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,04
353856,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,04
353857,,6.57,North (315-45°),354.1,900.0,0.7,False,3.08,2.14,04
354772,,820.24,South (135-225°),174.1,1800.0,177.2,True,34.37,23.87,03
354939,,1351.44,South (135-225°),174.1,1800.0,291.9,True,44.11,30.63,01
354939,,1351.44,South (135-225°),174.1,1800.0,291.9,True,44.11,30.63,01
354944,,820.24,South (135-225°),174.1,1800.0,177.2,True,34.37,23.87,02
354949,,820.24,South (135-225°),174.1,1800.0,177.2,True,34.37,23.87,04
354954,,820.24,South (135-225°),174.1,1800.0,177.2,True,34.37,23.87,05
354959,,820.24,South (135-225°),174.1,1800.0,177.2,True,34.37,23.87,06
354964,,820.24,South (135-225°),174.1,1800.0,177.2,True,34.37,23.87,07
354969,,820.24,South (135-225°),174.1,1800.0,177.2,True,34.37,23.87,08
355915,,44.04,South (135-225°),174.1,1800.0,9.5,True,7.96,5.53,06
355916,,44.04,South (135-225°),174.1,1800.0,9.5,True,7.96,5.53,06
355917,,44.04,South (135-225°),174.1,1800.0,9.5,True,7.96,5.53,06
355921,,44.04,South (135-225°),174.1,1800.0,9.5,True,7.96,5.53,07
355922,,44.04,South (135-225°),174.1,1800.0,9.5,True,7.96,5.53,07
355923,,44.04,South (135-225°),174.1,1800.0,9.5,True,7.96,5.53,07
355927,,44.04,South (135-225°),174.1,1800.0,9.5,True,7.96,5.53,08
355928,,44.04,South (135-225°),174.1,1800.0,9.5,True,7.96,5.53,08
355929,,44.04,South (135-225°),174.1,1800.0,9.5,True,7.96,5.53,08
366345,,23.39,West (225-315°),263.5,1400.0,3.9,True,5.80,4.03,00
366379,,23.39,West (225-315°),263.5,1400.0,3.9,True,5.80,4.03,00
366386,,23.39,West (225-315°),263.5,1400.0,3.9,True,5.80,4.03,00
366593,,23.39,West (225-315°),263.5,1400.0,3.9,True,5.80,4.03,02
366594,,23.39,West (225-315°),263.5,1400.0,3.9,True,5.80,4.03,02
366595,,23.39,West (225-315°),263.5,1400.0,3.9,True,5.80,4.03,02
366874,,23.39,West (225-315°),263.5,1400.0,3.9,True,5.80,4.03,02
366884,,23.39,West (225-315°),263.5,1400.0,3.9,True,5.80,4.03,00
367126,,1.51,West (225-315°),263.5,1400.0,0.3,True,1.47,1.02,04
367134,,1.51,West (225-315°),263.5,1400.0,0.3,True,1.47,1.02,04
367274,,23.39,West (225-315°),264.1,1400.0,3.9,True,5.80,4.03,00
367275,,23.39,West (225-315°),264.1,1400.0,3.9,True,5.80,4.03,00
367276,,23.39,West (225-315°),264.1,1400.0,3.9,True,5.80,4.03,00
367277,,23.39,West (225-315°),264.1,1400.0,3.9,True,5.80,4.03,02
367278,,23.39,West (225-315°),264.1,1400.0,3.9,True,5.80,4.03,02
367279,,23.39,West (225-315°),264.1,1400.0,3.9,True,5.80,4.03,02
367280,,23.39,West (225-315°),264.1,1400.0,3.9,True,5.80,4.03,02
367281,,23.39,West (225-315°),264.1,1400.0,3.9,True,5.80,4.03,00
367761,,543.15,North (315-45°),354.1,900.0,58.7,False,27.97,19.42,00
367842,,13.43,East (45-135°),84.1,1400.0,2.3,True,4.40,3.05,02
367843,,13.43,East (45-135°),84.1,1400.0,2.3,True,4.40,3.05,02
367844,,13.43,East (45-135°),84.1,1400.0,2.3,True,4.40,3.05,02
368995,,13.43,West (225-315°),264.1,1400.0,2.3,True,4.40,3.05,02
369015,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
369224,,1.51,West (225-315°),263.5,1400.0,0.3,True,1.47,1.02,04
369225,,1.51,West (225-315°),263.5,1400.0,0.3,True,1.47,1.02,04
369235,,1.51,West (225-315°),263.5,1400.0,0.3,True,1.47,1.02,04
369236,,1.51,West (225-315°),263.5,1400.0,0.3,True,1.47,1.02,04
369246,,1.51,West (225-315°),263.5,1400.0,0.3,True,1.47,1.02,04
369247,,1.51,West (225-315°),263.5,1400.0,0.3,True,1.47,1.02,04
369332,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
369333,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
369460,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
369461,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
369471,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
369472,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
369482,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
369483,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
370300,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
371062,,13.43,East (45-135°),84.1,1400.0,2.3,True,4.40,3.05,02
371063,,13.43,East (45-135°),84.1,1400.0,2.3,True,4.40,3.05,02
371064,,13.43,East (45-135°),84.1,1400.0,2.3,True,4.40,3.05,02
371165,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
371166,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
371176,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
371177,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
371187,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
371188,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
371196,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
371197,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
371205,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
371206,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
371216,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
371217,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
371250,,13.43,East (45-135°),84.1,1400.0,2.3,True,4.40,3.05,01
371251,,13.43,East (45-135°),84.1,1400.0,2.3,True,4.40,3.05,01
371252,,13.43,East (45-135°),84.1,1400.0,2.3,True,4.40,3.05,01
371253,,13.43,West (225-315°),264.1,1400.0,2.3,True,4.40,3.05,01
371254,,13.43,East (45-135°),84.1,1400.0,2.3,True,4.40,3.05,01
371255,,13.43,East (45-135°),84.1,1400.0,2.3,True,4.40,3.05,01
371256,,13.43,East (45-135°),84.1,1400.0,2.3,True,4.40,3.05,01
371268,,10.76,East (45-135°),84.1,1400.0,1.8,True,3.94,2.73,00
371269,,10.76,East (45-135°),84.1,1400.0,1.8,True,3.94,2.73,00
371270,,10.76,East (45-135°),84.1,1400.0,1.8,True,3.94,2.73,00
371271,,10.76,West (225-315°),264.1,1400.0,1.8,True,3.94,2.73,00
371272,,10.76,East (45-135°),84.1,1400.0,1.8,True,3.94,2.73,00
371273,,10.76,East (45-135°),84.1,1400.0,1.8,True,3.94,2.73,00
371274,,10.76,East (45-135°),84.1,1400.0,1.8,True,3.94,2.73,00
372079,,13.43,East (45-135°),84.1,1400.0,2.3,True,4.40,3.05,02
372080,,13.43,East (45-135°),84.1,1400.0,2.3,True,4.40,3.05,02
372081,,13.43,East (45-135°),84.1,1400.0,2.3,True,4.40,3.05,02
372082,,13.43,West (225-315°),264.1,1400.0,2.3,True,4.40,3.05,02
372083,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
372084,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
372085,,13.43,East (45-135°),84.1,1400.0,2.3,True,4.40,3.05,02
372086,,13.43,East (45-135°),84.1,1400.0,2.3,True,4.40,3.05,02
372087,,13.43,East (45-135°),84.1,1400.0,2.3,True,4.40,3.05,02
372088,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
372089,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
372090,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
372091,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
372092,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
372093,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
372094,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
372095,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
372096,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
372097,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
372098,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
372099,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
372100,,13.43,East (45-135°),84.1,1400.0,2.3,True,4.40,3.05,01
372101,,13.43,East (45-135°),84.1,1400.0,2.3,True,4.40,3.05,01
372102,,13.43,East (45-135°),84.1,1400.0,2.3,True,4.40,3.05,01
372103,,13.43,West (225-315°),264.1,1400.0,2.3,True,4.40,3.05,01
372104,,13.43,East (45-135°),84.1,1400.0,2.3,True,4.40,3.05,01
372105,,13.43,East (45-135°),84.1,1400.0,2.3,True,4.40,3.05,01
372107,,10.76,East (45-135°),84.1,1400.0,1.8,True,3.94,2.73,00
372108,,10.76,East (45-135°),84.1,1400.0,1.8,True,3.94,2.73,00
372109,,10.76,East (45-135°),84.1,1400.0,1.8,True,3.94,2.73,00
372110,,10.76,West (225-315°),264.1,1400.0,1.8,True,3.94,2.73,00
372111,,10.76,East (45-135°),84.1,1400.0,1.8,True,3.94,2.73,00
372112,,10.76,East (45-135°),84.1,1400.0,1.8,True,3.94,2.73,00
372278,,13.43,East (45-135°),84.1,1400.0,2.3,True,4.40,3.05,02
372279,,13.43,East (45-135°),84.1,1400.0,2.3,True,4.40,3.05,02
372280,,13.43,East (45-135°),84.1,1400.0,2.3,True,4.40,3.05,02
372281,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
372282,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
372283,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
372284,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
372285,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
372286,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,04
372287,,13.43,East (45-135°),84.1,1400.0,2.3,True,4.40,3.05,01
372288,,13.43,East (45-135°),84.1,1400.0,2.3,True,4.40,3.05,01
372289,,13.43,East (45-135°),84.1,1400.0,2.3,True,4.40,3.05,01
372290,,10.76,East (45-135°),84.1,1400.0,1.8,True,3.94,2.73,00
372291,,10.76,East (45-135°),84.1,1400.0,1.8,True,3.94,2.73,00
372292,,10.76,East (45-135°),84.1,1400.0,1.8,True,3.94,2.73,00
372735,,13.43,West (225-315°),264.1,1400.0,2.3,True,4.40,3.05,02
372749,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,03
372842,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,03
372872,,13.43,West (225-315°),264.1,1400.0,2.3,True,4.40,3.05,00
372873,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,00
372874,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,00
372887,,13.43,West (225-315°),264.1,1400.0,2.3,True,4.40,3.05,01
372888,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,01
372889,,1.51,West (225-315°),264.1,1400.0,0.3,True,1.47,1.02,01
373014,,13.43,West (225-315°),264.1,1400.0,2.3,True,4.40,3.05,02
373015,,13.43,West (225-315°),264.1,1400.0,2.3,True,4.40,3.05,02
373016,,13.43,West (225-315°),264.1,1400.0,2.3,True,4.40,3.05,02
373017,,13.43,East (45-135°),84.1,1400.0,2.3,True,4.40,3.05,02
373018,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
373019,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
373020,,13.43,West (225-315°),264.1,1400.0,2.3,True,4.40,3.05,02
373021,,13.43,West (225-315°),264.1,1400.0,2.3,True,4.40,3.05,02
373022,,13.43,West (225-315°),264.1,1400.0,2.3,True,4.40,3.05,02
373023,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
373024,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
373025,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
373026,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
373027,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
373028,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
373029,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
373030,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
373031,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
373032,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
373033,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
373034,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
373035,,13.43,West (225-315°),264.1,1400.0,2.3,True,4.40,3.05,01
373036,,13.43,West (225-315°),264.1,1400.0,2.3,True,4.40,3.05,01
373037,,13.43,West (225-315°),264.1,1400.0,2.3,True,4.40,3.05,01
373038,,13.43,East (45-135°),84.1,1400.0,2.3,True,4.40,3.05,01
373039,,13.43,West (225-315°),264.1,1400.0,2.3,True,4.40,3.05,01
373040,,13.43,West (225-315°),264.1,1400.0,2.3,True,4.40,3.05,01
373041,,13.43,West (225-315°),264.1,1400.0,2.3,True,4.40,3.05,01
373042,,10.76,West (225-315°),264.1,1400.0,1.8,True,3.94,2.73,00
373043,,10.76,West (225-315°),264.1,1400.0,1.8,True,3.94,2.73,00
373044,,10.76,West (225-315°),264.1,1400.0,1.8,True,3.94,2.73,00
373045,,10.76,East (45-135°),84.1,1400.0,1.8,True,3.94,2.73,00
373046,,10.76,West (225-315°),264.1,1400.0,1.8,True,3.94,2.73,00
373047,,10.76,West (225-315°),264.1,1400.0,1.8,True,3.94,2.73,00
373048,,10.76,West (225-315°),264.1,1400.0,1.8,True,3.94,2.73,00
373049,,13.43,West (225-315°),264.1,1400.0,2.3,True,4.40,3.05,02
373050,,13.43,West (225-315°),264.1,1400.0,2.3,True,4.40,3.05,02
373051,,13.43,West (225-315°),264.1,1400.0,2.3,True,4.40,3.05,02
373052,,13.43,East (45-135°),84.1,1400.0,2.3,True,4.40,3.05,02
373053,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
373054,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
373055,,13.43,West (225-315°),264.1,1400.0,2.3,True,4.40,3.05,02
373056,,13.43,West (225-315°),264.1,1400.0,2.3,True,4.40,3.05,02
373057,,13.43,West (225-315°),264.1,1400.0,2.3,True,4.40,3.05,02
373058,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
373059,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
373060,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
373061,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
373062,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
373063,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
373064,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
373065,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
373066,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
373067,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
373068,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
373069,,1.51,East (45-135°),84.1,1400.0,0.3,True,1.47,1.02,04
373070,,13.43,West (225-315°),264.1,1400.0,2.3,True,4.40,3.05,01
373071,,13.43,West (225-315°),264.1,1400.0,2.3,True,4.40,3.05,01
373072,,13.43,West (225-315°),264.1,1400.0,2.3,True,4.40,3.05,01
373073,,13.43,East (45-135°),84.1,1400.0,2.3,True,4.40,3.05,01
373074,,13.43,West (225-315°),264.1,1400.0,2.3,True,4.40,3.05,01
373075,,13.43,West (225-315°),264.1,1400.0,2.3,True,4.40,3.05,01
373076,,10.76,West (225-315°),264.1,1400.0,1.8,True,3.94,2.73,00
373077,,10.76,West (225-315°),264.1,1400.0,1.8,True,3.94,2.73,00
373078,,10.76,West (225-315°),264.1,1400.0,1.8,True,3.94,2.73,00
373079,,10.76,East (45-135°),84.1,1400.0,1.8,True,3.94,2.73,00
373080,,10.76,West (225-315°),264.1,1400.0,1.8,True,3.94,2.73,00
373081,,10.76,West (225-315°),264.1,1400.0,1.8,True,3.94,2.73,00
373082,,13.43,West (225-315°),263.6,1400.0,2.3,True,4.40,3.05,02
373083,,13.43,West (225-315°),263.6,1400.0,2.3,True,4.40,3.05,02
373084,,13.43,West (225-315°),263.6,1400.0,2.3,True,4.40,3.05,02
373085,,1.51,East (45-135°),83.6,1400.0,0.3,True,1.47,1.02,04
373086,,1.51,East (45-135°),83.6,1400.0,0.3,True,1.47,1.02,04
373087,,1.51,East (45-135°),83.6,1400.0,0.3,True,1.47,1.02,04
373088,,1.51,East (45-135°),83.6,1400.0,0.3,True,1.47,1.02,04
373089,,1.51,East (45-135°),83.6,1400.0,0.3,True,1.47,1.02,04
373090,,1.51,East (45-135°),83.6,1400.0,0.3,True,1.47,1.02,04
373091,,13.43,West (225-315°),263.6,1400.0,2.3,True,4.40,3.05,01
373092,,13.43,West (225-315°),263.6,1400.0,2.3,True,4.40,3.05,01
373093,,13.43,West (225-315°),263.6,1400.0,2.3,True,4.40,3.05,01
373094,,10.76,West (225-315°),263.6,1400.0,1.8,True,3.94,2.73,00
373095,,10.76,West (225-315°),263.6,1400.0,1.8,True,3.94,2.73,00
373096,,10.76,West (225-315°),263.6,1400.0,1.8,True,3.94,2.73,00
